"","X","ID","day","beep","observationID","Proud","Success","Superior","Angry","Envious","Resentful","Ashamed","Insecure","Enthusiastic","Relaxed","Anxious","Sad"
"15438",15438,119,22,1,104,0,0.6,0,0,0,0,0,0,0.4,0.8,0,0
"15439",15439,119,22,2,105,0,0.4,0,0,0,0,0,0,0.4,0.8,0,0
"15440",15440,119,22,3,106,0.2,0.4,0,0,0,0,0,0.2,0.4,0.6,0,0
"15441",15441,119,22,4,107,0.2,0.4,0,0,0,0,0,0.4,0.6,0.8,0,0
"15442",15442,119,22,5,108,0,0,0,0,0,0,0,0,0.8,1,0,0
"15443",15443,119,23,1,109,0,0,0,0,0,0,0,0,0.8,0.6,0,0
"15444",15444,119,23,2,110,0.4,0.6,0,0,0,0,0,0,0.6,0.8,0,0
"15445",15445,119,23,3,111,0,0,0,0.4,0.2,0,0.6,0.6,0,0.2,0.4,0.4
"15446",15446,119,23,4,112,0,0.2,0,0,0,0,0,0,0.6,0.8,0,0
"15447",15447,119,23,5,113,0.4,0.6,0,0,0,0,0,0,0.2,0.6,0,0
"15448",15448,119,23,6,114,0,0,0,0,0,0,0,0,0.2,0.4,0,0
"15449",15449,119,24,1,115,0.2,0.4,0,0,0,0,0,0,0.4,0.8,0,0
"15450",15450,119,24,2,116,0,0,0,0,0,0,0,0,0,0.4,0,0
"15451",15451,119,24,3,117,0,0,0,0.8,0,0,0,0.2,0,0,0,0
"15452",15452,119,24,4,118,0,0,0,0,0,0,0,0,0,0.4,0,0
"15453",15453,119,24,5,119,0.4,0.6,0,0,0,0,0,0.2,0.6,0.6,0,0
"15454",15454,119,24,6,120,0.2,0.2,0,0,0,0,0,0,0.8,1,0,0
"15455",15455,119,25,1,121,0,0,0,0,0,0,0,0,0,0.6,0,0
"15456",15456,119,25,2,122,0.4,0.6,0,0,0,0,0,0,0.6,0.8,0,0
"15457",15457,119,25,3,123,0.2,0.4,0.2,0.4,0,0,0,0,0,0.6,0,0
"15458",15458,119,25,4,124,0,0,0,0,0,0,0,0,0.4,1,0,0
"15459",15459,119,25,5,125,0,0,0,0.4,0,0,0.2,0.4,0,0.4,0.2,0.2
"15460",15460,119,25,6,126,0.6,0.6,0,0,0,0,0,0,1,0.8,0,0
"15461",15461,119,26,1,127,0,0,0,0.6,0,0.2,0,0,0,0.2,0,0.2
"15462",15462,119,26,2,128,0.4,0.6,0,0,0,0,0,0,0.4,0.6,0,0
"15463",15463,119,26,3,129,0.4,0.2,0,0,0,0,0,0,0.4,0.8,0,0
"15464",15464,119,26,4,130,0,0,0,0,0,0,0,0,0.6,0.8,0,0
"15465",15465,119,27,1,131,0.2,0.4,0,0,0,0,0,0,0.6,1,0,0
"15466",15466,119,27,2,132,0,0.2,0,0,0,0,0,0,0.6,1,0,0
"15467",15467,119,27,3,133,0.8,0.6,0.2,0,0,0,0,0,0.6,1,0,0
"15468",15468,119,27,4,134,0.4,0.6,0,0,0,0,0,0,1,1,0,0
"15469",15469,119,28,1,135,0,0,0,0,0,0,0,0,0,1,0,0
"15470",15470,119,28,2,136,0,0,0,0,0,0,0.4,0.2,0.2,0.6,0,0
"15471",15471,119,28,3,137,0.4,0.8,0,0,0,0,0,0,0.6,0.6,0,0
"15472",15472,119,28,4,138,0,0.4,0,0.2,0,0,0.4,0.6,0,0.2,0.4,0
"15473",15473,119,28,5,139,0.2,0.4,0,0,0,0,0,0,0.4,0.6,0,0
"15474",15474,119,28,6,140,0.2,0.6,0,0,0,0,0,0,0.4,0.6,0,0
"15475",15475,120,1,1,1,0.2,0.4,0.2,0.2,0,0,0,0,0.4,0.6,0,0.2
"15476",15476,120,1,2,2,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.4,0,0.2
"15477",15477,120,1,3,3,0.4,0.2,0,0,0,0,0.2,0.6,0.6,0.4,0.2,0
"15478",15478,120,1,4,4,0.6,0.8,0,0,0,0,0,0,0.8,0.8,0,0
"15479",15479,120,2,1,5,0.8,0.8,0.2,0.2,0,0,0,0.6,0.8,0.8,0,0
"15480",15480,120,2,2,6,0.6,0.8,0.4,0,0,0,0.2,0.4,0.8,0.8,0.2,0
"15481",15481,120,2,3,7,0.8,0.8,0.2,0,0,0,0,0,0.8,0.6,0,0
"15482",15482,120,3,1,8,0.2,0.2,0,0.4,0,0.4,0.4,0.6,0.2,0,0.4,0.4
"15483",15483,120,3,2,9,0,0,0,0.6,0,0.2,0.4,0.6,0,0,0.4,0.4
"15484",15484,120,3,3,10,0,0.2,0.4,0.8,0,0.4,0.2,0,0,0,0,0.4
"15485",15485,120,3,4,11,0.6,0.6,0.6,0.2,0,0,0.2,0.6,0.6,0,0,0.2
"15486",15486,120,3,5,12,0.2,0.2,0.4,1,0,0.6,0.4,0.4,0,0,0.2,0.2
"15487",15487,120,4,1,13,0.6,0.6,0.2,0,0,0,0,0.2,0.6,0.6,0,0
"15488",15488,120,4,2,14,0.6,0.4,0.8,0.4,0,0.2,0,0.2,0.4,0.2,0,0
"15489",15489,120,4,3,15,0.6,0.4,0.4,0.2,0.4,0,0,0.2,0.4,0.2,0,0
"15490",15490,120,4,4,16,0.2,0.6,0,0,0,0,0.4,0.6,0.4,0.4,0.2,0
"15491",15491,120,4,5,17,0,0.2,0,0,0.4,0,0.4,0.6,0.4,0.2,0,0
"15492",15492,120,4,6,18,0.6,0.6,0.6,0.6,0.2,0.2,0,0.4,0.4,0.4,0,0.2
"15493",15493,120,5,1,19,0.2,0.2,0.2,0.4,0.2,0,0.8,0.6,0.2,0.2,0.4,0.8
"15494",15494,120,5,2,20,0,0,0,0,0,0,0.4,0.4,0.2,0.4,0,0.2
"15495",15495,120,5,3,21,0.4,0.4,0.2,0,0,0,0,0,0.4,0.6,0,0
"15496",15496,120,5,4,22,0,0.2,0,0.2,0,0,0.6,0.6,0.2,0.2,0.2,0.6
"15497",15497,120,6,1,23,0.6,0.4,0.4,0.4,0,0,0.2,0.2,0.4,0.8,0.2,0.2
"15498",15498,120,6,2,24,0,0,0.2,0.8,0,0.4,0.4,0.6,0.2,0.2,0.2,0.4
"15499",15499,120,6,3,25,1,1,0.2,0,0,0,0,0,0.8,0.6,0,0
"15500",15500,120,6,4,26,0.8,0.8,0,0,0,0,0,0,1,0.6,0,0
"15501",15501,120,7,1,27,0.6,0.8,0.4,0.2,0.2,0.2,0.2,0.2,0.8,0.4,0,0
"15502",15502,120,7,2,28,0.6,0.6,0.4,0.4,0.4,0.2,0.4,0.4,0.8,0.2,0.4,0.4
"15503",15503,120,7,3,29,0.6,0.4,0.2,0.2,0,0,0.4,0.4,0.8,0.2,0,0
"15504",15504,120,7,4,30,0.6,0.4,0,0,0.4,0,0.6,0.6,0.6,0.2,0.2,0
"15505",15505,120,7,5,31,0.2,0.4,0.2,0.2,0,0,0.4,0.6,0.6,0.4,0.2,0
"15506",15506,120,7,6,32,0.6,0.2,0.2,0.2,0,0,0.4,0,0.6,0.4,0,0
"15507",15507,120,8,1,33,0.4,0,0.4,0.2,0,0,0.4,0.8,0.2,0,0.8,0
"15508",15508,120,8,2,34,0.6,0.6,0.2,0.4,0.2,0.2,0,0.4,0.6,0.6,0,0.4
"15509",15509,120,8,3,35,0.4,0.2,0,0.4,0,0,0.6,0.8,0.2,0,0.4,0.8
"15510",15510,120,8,4,36,0.4,0.6,0.2,0.2,0,0,0.2,0.2,0.6,0.4,0.2,0.2
"15511",15511,120,9,1,37,0.8,0.8,0.4,0,0.2,0,0.2,0.2,0.8,0.6,0,0
"15512",15512,120,10,1,38,0.6,0.4,0.8,0.2,0,0,0,0.2,0.4,0.8,0.2,0.2
"15513",15513,120,10,2,39,0.4,0.4,0.8,0.8,0,0,0.2,0,0.2,0.2,0,0.4
"15514",15514,120,10,3,40,0.8,1,0.6,0.2,0.2,0,0,0,0.8,0.6,0,0.4
"15515",15515,120,10,4,41,0.4,0.2,0.8,0.6,0,0.2,0,0.4,0.2,0.2,0.6,0.4
"15516",15516,120,10,5,42,0.6,0.8,0.6,0.2,0,0,0.2,0.4,0.6,0.4,0,0.2
"15517",15517,120,10,6,43,0.2,0.4,0.4,0.6,0,0.4,0.4,0.4,0.2,0.6,0.2,0.2
"15518",15518,120,11,1,44,0.2,0.2,0.6,0.8,0,0.6,0.2,0.4,0.2,0.4,0.2,0.4
"15519",15519,120,11,2,45,0.6,0.6,0.6,0.2,0.2,0,0.6,0.6,0.8,0.2,0.2,0
"15520",15520,120,11,3,46,0.8,0.8,0.8,0.2,0,0,0.4,0.4,0.6,0.4,0.2,0
"15521",15521,120,11,4,47,0.6,0.2,0.2,0.2,0,0,0.4,0.6,0.4,0.4,0.2,0.2
"15522",15522,120,12,1,48,0.6,0.4,0.2,0,0.2,0,0.6,0.6,0.4,0.4,0.4,0.2
"15523",15523,120,12,2,49,0.6,0.6,0.2,0.2,0,0,0.4,0.6,0.8,0.2,0.4,0
"15524",15524,120,12,3,50,0.2,0.6,0.4,0.2,0,0,0.6,0.6,0.4,0.6,0.6,0.2
"15525",15525,120,12,4,51,0.6,0.6,0,0,0,0,0.4,0.6,0.6,0.4,0.2,0.2
"15526",15526,120,13,1,52,0.8,0.8,0.6,0.2,0.4,0.2,0.4,0.6,0.8,0.6,0.2,0
"15527",15527,120,13,2,53,0.4,0.6,0.4,0.2,0,0.2,0,0.2,0.6,0.6,0,0.2
"15528",15528,120,13,3,54,0.4,0.8,0.2,0.2,0,0.4,0.2,0.4,0.6,0.8,0,0.2
"15529",15529,120,13,4,55,0.6,0.6,0.4,0.2,0,0.2,0.4,0.4,0.6,0.6,0.2,0.2
"15530",15530,120,13,5,56,0.2,0.2,0.2,0,0.2,0,0.4,0.4,0.2,0.8,0,0.4
"15531",15531,120,14,1,57,0.4,0.4,0.2,0.4,0,0,0.6,0.4,0.2,0.8,0.2,0.2
"15532",15532,120,14,2,58,0.4,0.4,0.2,0.6,0,0.8,0.4,0.2,0.2,0.4,0.4,0.2
"15533",15533,120,14,3,59,0,0,0.2,0.6,0,0.6,0.6,0.4,0,0.4,0.8,0.8
"15534",15534,120,14,4,60,0.4,0.4,0.2,0.2,0,0,0.2,0.4,0,0.2,0,0.2
"15535",15535,120,14,5,61,0.4,0.4,0,0.2,0,0,0.4,0.4,0.4,0.6,0.2,0.2
"15536",15536,120,15,1,62,0,0,0,0.6,0,0.2,0.4,0.6,0,0.2,0.4,0.2
"15537",15537,120,15,2,63,0.4,0.4,0,0,0,0,0.6,0.6,0.2,0.2,0,0.2
"15538",15538,120,15,3,64,0.6,0.6,0.2,0,0,0,0.2,0.4,0.8,0.6,0,0
"15539",15539,120,16,1,65,0.4,0.4,0.6,0.4,0.2,0.2,0.6,0.6,0.2,0.2,0.6,0.4
"15540",15540,120,16,2,66,0.4,0.2,0.2,0.2,0,0.2,0.4,0.4,0.4,0.2,0.4,0.2
"15541",15541,120,16,3,67,0.2,0.4,0.4,0.2,0,0,0.4,0.4,0.4,0.2,0.2,0.2
"15542",15542,120,16,4,68,0.6,0.6,0.2,0.2,0,0,0.2,0.6,0.6,0.6,0.2,0
"15543",15543,120,16,5,69,0.2,0.2,0.2,0,0,0,0.2,0.4,0.6,0.6,0,0
"15544",15544,120,17,1,70,0.2,0.2,0.2,0.6,0,0,0,0.4,0.6,0.4,0.2,0
"15545",15545,120,17,2,71,0.4,0.4,0.2,0.2,0,0,0.2,0.6,0.6,0.6,0.2,0.2
"15546",15546,120,17,3,72,0.2,0.2,0.2,0.2,0,0,0.6,0.8,0.4,0.4,0.2,0.2
"15547",15547,120,17,4,73,0.6,0.2,0.2,0,0.2,0,0.4,0.4,0.8,0.8,0.4,0.4
"15548",15548,120,17,5,74,0,0,0,0.6,0,0.4,0.4,0.6,0.2,0,0.6,0
"15549",15549,120,18,1,75,0.2,0.2,0.4,0.2,0,0,0.4,0.4,0.2,0.2,0.2,0.6
"15550",15550,120,18,2,76,0.2,0,0.2,0.4,0,0,0.2,0.2,0.2,0.4,0.4,0
"15551",15551,120,18,3,77,0.8,0.6,0.2,0,0,0,0,0.2,0.6,0.6,0.2,0.4
"15552",15552,120,18,4,78,0.6,0.2,0.4,0.4,0,0.2,0,0,0.8,0.6,0.2,0.2
"15553",15553,120,18,5,79,0.2,0.2,0.4,0.8,0,0.2,0.6,0.2,0.6,0.4,0.2,0
"15554",15554,120,18,6,80,0,0,0,0.8,0,0.4,0.4,0.6,0,0,0.6,0.6
"15555",15555,120,19,1,81,0.4,0.4,0,0,0,0,0,0,0.6,0.8,0,0
"15556",15556,120,19,2,82,0,0.2,0.2,0.4,0,0.2,0.4,0.6,0.2,0.2,0.6,0.4
"15557",15557,120,19,3,83,0.8,0.8,0,0.2,0,0,0.4,0.2,0.8,0.4,0.2,0
"15558",15558,120,19,4,84,0.6,0.6,0.2,0.2,0,0,0.2,0.2,0.8,0.8,0,0
"15559",15559,120,19,5,85,0.6,0.2,0,0,0,0.2,0,0,0.8,0.8,0.4,0
"15560",15560,120,20,1,86,0.2,0.2,0,0,0,0.2,0.4,0.6,0.6,0.4,0.6,0.4
"15561",15561,120,20,2,87,0,0,0.2,0.8,0,0.4,0.4,0.4,0,0.2,0.4,0.4
"15562",15562,120,20,3,88,0,0,0.2,0.4,0,0.2,0.4,0.4,0.4,0.8,0.2,0
"15563",15563,120,20,4,89,0,0,0,0.4,0,0,0.4,0.4,0.4,0.2,0,0.2
"15564",15564,120,20,5,90,0,0,0.2,0.4,0,0,0.2,0.4,0.2,0.8,0.2,0.2
"15565",15565,120,20,6,91,0.2,0,0,0.2,0,0,0.4,0.4,0.2,0.6,0.2,0.2
"15566",15566,120,21,1,92,0.4,0.4,0,0.2,0,0,0.4,0.4,0.4,0.4,0.2,0
"15567",15567,120,21,2,93,0.8,0.4,0,0.2,0,0.2,0.2,0.4,0.4,0.4,0.2,0.2
"15568",15568,120,21,3,94,0.2,0.2,0.2,0.2,0,0.2,0.4,0.6,0,0.4,0.8,0
"15569",15569,120,21,4,95,0.2,0.2,0.2,0.4,0,0.2,0.6,0.8,0,0.6,0.6,0.4
"15570",15570,120,22,1,96,0.2,0.2,0,0.6,0,0.2,0.4,0.4,0.2,0.2,0.4,0.6
"15571",15571,120,22,2,97,0,0,0,0.2,0,0.2,0.4,0.8,0.2,0.6,0.2,0.6
"15572",15572,120,22,3,98,0,0,0.2,0.6,0,0.2,0.6,0.6,0.2,0.4,0.4,0.8
"15573",15573,120,22,4,99,0.6,0.2,0.6,0.2,0.2,0,0.2,0.6,0.8,0.6,0,0.2
"15574",15574,120,22,5,100,0.2,0.2,0.2,0.2,0,0.2,0.4,0.4,0.4,0.6,0,0
"15575",15575,120,22,6,101,0.6,0.6,0.4,0.4,0,0.2,0.2,0.2,0.6,0.6,0,0
"15576",15576,120,23,1,102,0.4,0.4,0.4,0,0,0,0,0.2,0.8,0.8,0.2,0.2
"15577",15577,120,23,2,103,0.8,0.4,0.2,0,0,0.2,0,0.2,0.8,0.8,0.4,0
"15578",15578,120,23,3,104,0.6,0.4,0.2,0,0,0,0,0.2,0.8,0.8,0.2,0
"15579",15579,120,23,4,105,0.4,0.4,0,0.2,0.2,0,0.2,0.4,0.6,0.6,0.2,0.4
"15580",15580,120,23,5,106,0,0,0,0.6,0.2,0,0.6,0.6,0,0.6,0.4,0.6
"15581",15581,120,24,1,107,0.2,0.4,0.8,0.8,0,0.6,0.4,0.4,0,0,0.2,0.2
"15582",15582,120,24,2,108,0,0,0,0.2,0,0,0.6,0.8,0.4,0.4,0.6,0.4
"15583",15583,120,24,3,109,0,0,0,0.4,0,0,0.6,0.6,0.2,0.4,0.6,0.4
"15584",15584,120,24,4,110,0.8,0.6,0,0,0,0,0.2,0.2,0.8,0.6,0,0
"15585",15585,120,24,5,111,0.6,0.4,0,0,0,0,0.2,0.4,0.8,0.6,0.2,0
"15586",15586,120,24,6,112,0,0,0,0.4,0,0.2,0.6,0.6,0.2,0.4,0.4,0.8
"15587",15587,120,25,1,113,0.4,0.4,0,0,0.2,0.2,0,0.4,0.8,0.6,0,0
"15588",15588,120,25,2,114,0.4,0.2,0,0,0,0,0.4,0.4,0.8,0.6,0.2,0.2
"15589",15589,120,25,3,115,0.6,0.6,0.6,0,0,0,0,0.4,0.8,0.8,0,0.2
"15590",15590,120,25,4,116,0.4,0.2,0,0,0,0,0,0,0.6,0.6,0,0
"15591",15591,120,25,5,117,0.6,0.4,0.2,0,0.2,0,0,0.6,0.8,1,0.2,0
"15592",15592,120,25,6,118,0.4,0.4,0.4,0,0.2,0,0.2,0.4,0.6,0.8,0,0
"15593",15593,120,26,1,119,0.2,0.2,0.2,0.4,0,0,0.4,0.4,0.4,0.6,0.2,0.2
"15594",15594,120,26,2,120,0.2,0.2,0.2,0.4,0,0.4,0.4,0.4,0.4,0.6,0.2,0.2
"15595",15595,120,26,3,121,0.2,0,0,0.2,0,0.4,0.4,0.4,0.2,0.6,0.2,0.2
"15596",15596,120,26,4,122,0.6,0.4,0.2,0,0,0,0.2,0.2,0.8,0.8,0,0
"15597",15597,120,26,5,123,0,0,0.4,0.4,0,0.4,0.6,0.6,0.2,0.2,0.6,0.6
"15598",15598,120,26,6,124,0.4,0.4,0.6,0.2,0,0.4,0.4,0.4,0.4,0.4,0,0
"15599",15599,120,27,1,125,0.2,0.2,0,0.6,0,0.4,0.4,0.4,0,0.4,0.2,0.4
"15600",15600,120,27,2,126,0.8,0.6,0,0.2,0,0,0.4,0.4,0.8,0.4,0.2,0.2
"15601",15601,120,27,3,127,0.6,0.6,0,0,0,0,0.2,0.2,0.8,0.8,0,0
"15602",15602,120,27,4,128,0.2,0.2,0,0.2,0,0,0,0,0.6,0.6,0,0.2
"15603",15603,120,28,1,129,0.4,0.4,0,0,0,0.2,0.2,0.6,0.8,0.8,0.2,0.2
"15604",15604,120,28,2,130,0.2,0.4,0.4,0.2,0,0,0.2,0.6,0.4,0.8,0,0
"15605",15605,120,28,3,131,0,0,0.4,0.8,0,0.8,0.4,0.4,0.2,0.2,0.4,0.8
"15606",15606,120,28,4,132,0.4,0.2,0.2,0,0,0,0,0,0.8,0.8,0,0.2
"15607",15607,120,28,5,133,0,0,0,0.6,0,0.4,0.2,0.6,0.2,0.6,0.4,0.4
"15608",15608,121,1,1,1,0.6,0.6,0.4,0.2,0.6,0.2,0,0.4,0.4,0.4,0.4,0
"15609",15609,121,1,2,2,0.4,0.8,0.4,0,0,0,0,0.2,0.8,1,0,0
"15610",15610,121,2,1,3,0.2,0.2,0.2,0.8,0.4,0.4,0.8,0.6,0.2,0.4,0.4,0.6
"15611",15611,121,2,2,4,0.4,0.4,0.4,0,0,0,0,0,0.4,1,0,0
"15612",15612,121,2,3,5,0.6,0.6,0,0,0,0,0,0.2,0.6,0.8,0.6,0
"15613",15613,121,2,4,6,0.6,0.6,0.4,0.2,0,0,0,0.4,0.6,0.6,0,0
"15614",15614,121,2,5,7,0.6,0.6,0.6,0,0,0,0,0,0.6,0.6,0,0
"15615",15615,121,3,1,8,0.4,0.4,0,0,0,0,0,0,0.6,1,0,0
"15616",15616,121,3,2,9,0.6,0.6,0,0,0,0,0,0,0.8,1,0,0
"15617",15617,121,3,3,10,0.6,0.6,0.2,0,0,0,0,0,0.8,0.8,0.2,0
"15618",15618,121,4,1,11,0.8,0.8,0.6,0,0,0,0,0,0.8,0.4,0,0
"15619",15619,121,4,2,12,0.4,0.4,0.2,0,0,0,0,0,0.6,0.8,0,0
"15620",15620,121,4,3,13,0.8,0.8,0.6,0,0,0,0,0,0.8,0.8,0,0
"15621",15621,121,5,1,14,0.6,0.6,0.6,0,0,0,0,0,0.6,1,0,0
"15622",15622,121,5,2,15,0.6,0.6,0.6,0,0,0,0,0.6,0,0.8,0.2,0.2
"15623",15623,121,6,1,16,0.2,0.2,0.2,0.6,0.6,0.6,0.8,0.8,0.2,0.4,0.6,0.6
"15624",15624,121,6,2,17,0.6,0.6,0.4,0.6,0.6,0.2,0.8,0.6,0.2,0.2,0.6,0.6
"15625",15625,121,6,3,18,0.6,0.6,0.2,0.4,0,0,0.6,0.6,0.4,0.4,0.6,0.6
"15626",15626,121,6,4,19,0.4,0.6,0.4,0.2,0.2,0,0.4,0,0.4,0.4,0.6,0.2
"15627",15627,121,6,5,20,0.6,0.6,0.4,0.6,0.6,0.2,0.6,0.6,0.2,0.6,0.6,0
"15628",15628,121,7,1,21,0.6,0.6,0.4,0.4,0.6,0.6,0.4,0.4,0.2,0.4,0.6,0.4
"15629",15629,121,7,2,22,0.6,0.6,0.2,0.4,0.4,0,0,0,0.4,0.6,0.4,0.2
"15630",15630,121,7,3,23,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.4,0.6,0.4
"15631",15631,121,7,4,24,0.6,0.6,0,0,0,0,0,0,0.6,1,0,0
"15632",15632,121,8,1,25,0.6,0.6,0.6,0.2,0.2,0,0,0,0.6,0.8,0,0
"15633",15633,121,8,2,26,0.6,0.4,0.2,0,0,0,0,0,0.4,0.6,0.2,0
"15634",15634,121,9,1,27,0.8,0.8,0.8,0,0,0,0.6,0.4,0.6,0.6,0.2,0.2
"15635",15635,121,9,2,28,0.6,0.6,0,0.6,0,0,0.6,0.6,0,0.4,0.6,0.6
"15636",15636,121,9,3,29,0.4,0.4,0,0.6,0.6,0.6,0.6,0.6,0,0.4,0.6,0.6
"15637",15637,121,9,4,30,0.4,0.6,0,0,0,0,0.6,0,0.4,1,0,0
"15638",15638,121,10,1,31,0.6,0.6,0.6,0.4,0,0,0,0,0.6,0.4,0,0
"15639",15639,121,11,1,32,0.6,0.6,0.4,0.6,0.6,0.6,0.4,0.4,0.2,0.4,0.6,0.2
"15640",15640,121,11,2,33,0.4,0.6,0,0,0,0,0,0,0,0.4,0,0.6
"15641",15641,121,11,3,34,0.8,1,1,0.2,0,1,0,0,0.8,0.8,0,0
"15642",15642,121,12,1,35,0.6,0.4,0.2,0.8,0.6,0.6,0.8,0.6,0,0.4,0.6,0.6
"15643",15643,121,12,2,36,0.4,0.4,0.2,0.8,0.6,0.6,0.6,0.6,0.2,0.2,0.6,0.6
"15644",15644,121,12,3,37,0.6,0.8,0.4,0.4,0.2,0,0,0,0.4,0.6,0.4,0.4
"15645",15645,121,12,4,38,0.8,0.8,0.8,0.2,0.2,0,0,0,0.6,0.4,0,0
"15646",15646,121,12,5,39,0.6,0.6,0.6,0,0,0,0,0.2,0.6,0.6,0.4,0
"15647",15647,121,13,1,40,0.6,0.6,0.6,0.6,0,0,0.6,0.4,0.6,0.4,0.4,0
"15648",15648,121,13,2,41,0.6,0.6,0.8,0.4,0.4,0,0.6,0.4,0.6,0.4,0.6,0
"15649",15649,121,13,3,42,0,0,0,0.8,0.8,0.6,0.6,0.6,0,0.2,0.6,0.6
"15650",15650,121,13,4,43,0.4,0.2,0,0.8,0.6,0.6,0.6,0.6,0,0.4,0.6,0
"15651",15651,121,13,5,44,0.2,0.4,0,0.8,0.4,0.6,0.6,0.6,0,0.4,0.6,0.6
"15652",15652,121,13,6,45,0.4,0.4,0,0.4,0,0,0,0,0,0.8,0,0
"15653",15653,121,14,1,46,0.4,0.4,0,0,0,0,0,0,0.4,0.6,0,0
"15654",15654,121,14,2,47,0.8,0.8,0.6,0.2,0.2,0.2,0.2,0.2,0.6,0.6,0.4,0.2
"15655",15655,121,14,3,48,0.6,0.6,0.6,0.4,0.4,0,0,0,0.4,0.6,0.2,0
"15656",15656,121,14,4,49,0.8,0.8,0.8,0,0.2,0,0,0,0.6,0.2,0,0
"15657",15657,121,14,5,50,0.4,0.6,0.2,0,0,0,0,0,0.6,0.6,0,0
"15658",15658,121,14,6,51,0.6,0.6,0.2,0,0,0,0,0,0.2,0.6,0,0
"15659",15659,121,15,1,52,0.4,0.4,0,0.6,0.6,0,0.4,0.4,0.4,0.8,0.2,0.6
"15660",15660,121,15,2,53,0.4,0.4,0,0.6,0.6,0,0,0.4,0.4,0.6,0.2,0.4
"15661",15661,121,15,3,54,0,0,0,0.6,0.6,0,0.4,0.6,0,0.6,0,0
"15662",15662,121,15,4,55,0.4,0.4,0,0.6,0.2,0,0.4,0.4,0.2,0.6,0.2,0.6
"15663",15663,121,16,1,56,0.4,0.4,0.2,0.2,0.2,0,0.6,0.2,0.4,1,0.2,0
"15664",15664,121,16,2,57,0.6,0.4,0,0,0,0,0,0,0.4,0.8,0,0
"15665",15665,121,16,3,58,0.6,0.6,0.4,0.2,0,0,0,0,0.6,0.6,0,0
"15666",15666,121,17,1,59,0.6,0.6,0,0,0,0,0,0,0.6,1,0,0.2
"15667",15667,121,17,2,60,0.6,0.8,0.4,0,0,0,0,0,0,1,0.2,0.2
"15668",15668,121,17,3,61,0.2,0.2,0.2,0.4,0.2,0.2,0.6,0.6,0.4,0.4,0.2,0.6
"15669",15669,121,17,4,62,1,0.6,0.6,0,0,0,0,0,0.6,1,0.2,0
"15670",15670,121,17,5,63,0.6,0.6,0.6,0,0,0,0,0,0,0.6,0,0.2
"15671",15671,121,18,1,64,0.2,0.4,0,0.4,0,0,0,0.4,0,0.6,0.2,0
"15672",15672,121,18,2,65,0.6,0.6,0.4,0,0.2,0,0.2,0,0.6,0.6,0,0
"15673",15673,121,18,3,66,0.6,0.6,0,0,0,0,0,0,0.6,0.6,0,0
"15674",15674,121,18,4,67,0.6,0.6,0.2,0,0,0,0,0,0.6,0.6,0,0
"15675",15675,121,18,5,68,1,1,0.4,0,0,0,0,0,1,0.4,0,0
"15676",15676,121,19,1,69,0.6,0.4,0.2,0.2,0.2,0,0,0.2,0.6,0.6,0,0.2
"15677",15677,122,1,1,1,0.4,0.6,0.8,0,0,0,0,0,0.2,1,0,0
"15678",15678,122,1,2,2,0.4,0.4,0,0.6,0,0,0,0,0.4,0.6,0,0
"15679",15679,122,1,3,3,1,1,1,0,0,0,0,0,0.6,0.8,0,0
"15680",15680,122,2,1,4,0.2,0.2,0.2,0,0,0,0,0,0,1,0,0.2
"15681",15681,122,2,2,5,0.2,0.2,0.4,0,0,0,0,0,0.4,1,0,0
"15682",15682,122,2,3,6,0.6,1,0.6,0,0,0,0,0,0.6,0.8,0,0
"15683",15683,122,2,4,7,1,1,1,0.2,0.4,0.2,0,0,0.8,0,0,0
"15684",15684,122,3,1,8,0.4,0.4,0.2,0,0,0,0,0.4,0.2,0.8,0,0.2
"15685",15685,122,3,2,9,0.8,0.6,0.6,0.6,0.2,0,0,0,0.8,0.6,0,0
"15686",15686,122,3,3,10,0.8,0.8,1,0,0,0,0,0,1,0,0,0
"15687",15687,122,3,4,11,1,1,1,0,0,0,0,0,0.8,0.4,0,0
"15688",15688,122,3,5,12,0.6,0.8,1,0,0,0,0,0,0.8,0.2,0,0
"15689",15689,122,4,1,13,0.4,0.2,0.6,0.2,0,0,0,0.2,0,0,0.2,0.4
"15690",15690,122,4,2,14,1,1,1,0.4,0,0,0,0,0.8,0.4,0,0
"15691",15691,122,4,3,15,0.6,0.8,0.4,0,0,0,0,0,0.4,0.4,0,0
"15692",15692,122,4,4,16,0.8,0.8,1,0,0,0,0,0,0.4,0.8,0,0
"15693",15693,122,5,1,17,0.6,0.4,0.4,0.4,0,0,0,0.2,0.4,0.2,0,0
"15694",15694,122,5,2,18,0.4,0.4,0.2,0.2,0,0,0,0,0.2,0.2,0,0
"15695",15695,122,5,3,19,1,1,1,0,0,0,0,0,1,0.4,0,0
"15696",15696,122,5,4,20,0.2,0.4,0.4,0.2,0,0,0.4,0,0.4,0.4,0,0
"15697",15697,122,6,1,21,0.4,0.4,0.4,0,0,0,0,0,0.6,0.6,0,0
"15698",15698,122,6,2,22,0,0.4,0.4,0,0.2,0,0,0.4,0.4,0.2,0,0
"15699",15699,122,6,3,23,0.4,0.4,0.4,0,0,0,0,0.2,0.6,0.6,0,0
"15700",15700,122,6,4,24,0.8,0.8,0.6,0.2,0,0,0,0,0.4,0.4,0,0
