"","X","ID","day","beep","observationID","Proud","Success","Superior","Angry","Excluded","Envious","Resentful","Ashamed","Insecure","Enthusiastic","Relaxed","Anxious","Sad","Lonely"
"25816",25816,442,5,3,21,0.8,0.6,0,0,0,0,0,0,0,0.6,0.6,0,0,0
"25817",25817,442,5,4,22,0.6,0.4,0,0,0,0,0,0,0.2,0,0.4,0,0,0
"25818",25818,442,5,5,23,0.8,0.6,0,0,0,0,0,0,0,0.6,0.6,0,0,0
"25819",25819,442,6,1,24,0.6,0.4,0,0,0,0,0,0,0,0.6,0.6,0,0,0
"25820",25820,442,6,2,25,0.6,0.4,0,0,0,0,0,0,0,0.6,0.6,0,0,0
"25821",25821,442,6,3,26,0.6,0.4,0,0,0,0,0,0,0,0.4,0.8,0,0,0
"25822",25822,442,6,4,27,0.4,0.6,0,0,0,0,0,0,0,0.6,0.6,0,0,0
"25823",25823,442,7,1,28,0.6,0.4,0,0,0,0,0,0,0,0.4,0.6,0,0,0
"25824",25824,442,8,1,29,0.6,0.4,0,0,0,0,0,0,0,0.4,0.6,0,0,0
"25825",25825,442,9,1,30,0.8,0.6,0,0,0.2,0,0,0,0,0.4,0.6,0,0,0
"25826",25826,442,9,2,31,0.4,0.4,0,0.2,0.2,0,0,0,0.4,0.2,0.2,0.2,0,0
"25827",25827,442,10,1,32,0.6,0.4,0,0,0,0,0,0,0.2,0.4,0.6,0,0,0
"25828",25828,442,14,1,33,0.6,0.4,0,0,0,0,0,0,0,0.4,0.8,0,0,0
"25829",25829,443,1,1,1,0.4,0.4,1,1,1,1,1,1,1,1,0.4,0.8,0.8,0.4
"25830",25830,443,1,2,2,0.6,0.6,0,0,0,0,0,0,0,0,0.8,0,0.2,0
"25831",25831,443,1,3,3,0,0.2,0,0.8,0.6,0.6,0.8,0.4,0.8,0,0.2,0.8,0.6,0.2
"25832",25832,443,2,1,4,0.4,0.6,0.4,0,0,0,0,0,0.4,0,0.4,0.2,0.2,0.2
"25833",25833,444,1,1,1,1,1,0.6,0,0,0,0,0,0,0.8,0.8,0,0,0
"25834",25834,444,1,2,2,1,1,0,0,0,0,0,0,0,1,1,0.2,0,0
"25835",25835,444,1,3,3,1,1,0,0.2,0,0,0,0,0,1,0.8,0,0,0
"25836",25836,444,2,1,4,1,1,0,0.4,0,0,0.2,0,0,1,1,0,0.2,0
"25837",25837,444,2,2,5,0,0.6,0,0,1,0,0,0,0.2,0,0,0.4,1,1
"25838",25838,445,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
"25839",25839,445,1,2,2,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
"25840",25840,445,2,1,3,0,0,0,0,0,0,0,0,0,0.6,1,0,0,0
"25841",25841,445,2,2,4,0.4,0.4,0,0,0,0,0,0,0,0,1,0,0,0
"25842",25842,445,2,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"25843",25843,445,3,1,6,0,0.6,0,0.6,0,0,0,0,0,0,0.6,0,0,0
"25844",25844,445,3,2,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"25845",25845,445,5,1,8,0,0,0,1,0,0,0,0,0,0,0.6,0,0,0
"25846",25846,445,6,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"25847",25847,445,6,2,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"25848",25848,445,8,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"25849",25849,445,8,2,12,0.4,0.4,0,0,0,0,0,0,0,1,1,0,0,0
"25850",25850,445,8,3,13,0,0,0,0,0,0,0.8,0,0,0,0.4,0,0,0
"25851",25851,445,8,4,14,0,0,0,0.2,0,0,0,0,0,0,0.4,0,0,0
"25852",25852,445,9,1,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"25853",25853,445,9,2,16,0,0,0,0,1,0,0,0,0,0,0.4,0,0,0
"25854",25854,445,10,1,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"25855",25855,445,10,2,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"25856",25856,445,10,3,19,0,0,0,0,0,0,0,0,0,0.4,1,0,0,0
"25857",25857,445,10,4,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"25858",25858,445,11,1,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"25859",25859,445,11,2,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"25860",25860,445,11,3,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"25861",25861,445,12,1,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"25862",25862,445,12,2,25,0,0,0,0.4,0,0,0,0,0,0,1,0,0,0
"25863",25863,445,13,1,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"25864",25864,445,14,1,27,0,0.6,0,0,0,0,0.4,0,0,0,1,0,0,0
"25865",25865,446,1,1,1,0.6,0.6,0.6,0.2,0,0,0,0,0.2,0.6,0.8,0,0,0
"25866",25866,446,1,2,2,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0
"25867",25867,446,1,3,3,0,0,0,0,0,0,0,0.2,0.4,0,0.2,0.6,0.4,0.4
"25868",25868,446,1,4,4,0.6,0.6,0.4,0,0,0,0,0,0.4,0.6,0.4,0.2,0.2,0.2
"25869",25869,446,2,1,5,0.4,0.4,0.2,0,0.4,0,0,0,0.4,0.8,0.2,0.4,0.4,0.4
"25870",25870,446,2,2,6,0,0,0,0,0,0,0,0,0,0.4,0.6,0.2,0.2,0.2
"25871",25871,446,2,3,7,0,0,0,0,0.6,0,0,0,0.4,0.2,0.6,0,0.4,0.4
"25872",25872,446,2,4,8,0.2,0.2,0.2,0,0.2,0,0,0,0.2,0.2,0.4,0.2,0.2,0.2
"25873",25873,446,3,1,9,0,0,0,0,0.4,0,0,0,0.6,0,0,0.4,0.8,0.8
"25874",25874,446,3,2,10,0,0,0,0,0.2,0,0,0.2,0.4,0,0,0.4,0.6,0.6
"25875",25875,446,3,3,11,0.2,0.2,0,0.2,0.4,0.2,0,0,0.6,0.4,0.2,0.4,0.4,0.4
"25876",25876,446,3,4,12,0,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0
"25877",25877,446,3,5,13,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.2,0.2
"25878",25878,446,4,1,14,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.2,0.2,0.2
"25879",25879,446,4,2,15,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2
"25880",25880,446,4,3,16,0,0.2,0.2,0,0,0,0,0,0.2,0.6,0.4,0.2,0,0
"25881",25881,446,4,4,17,0,0,0.2,0.2,0,0,0,0,0,0.4,0.6,0,0,0
"25882",25882,446,4,5,18,0,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0
"25883",25883,446,4,6,19,0,0.2,0,0,0.2,0,0,0.2,0.4,0,0,0.6,0.2,0.4
"25884",25884,446,5,1,20,0,0.2,0.2,0,0.2,0,0,0,0.2,0,0.6,0.4,0,0.2
"25885",25885,446,5,2,21,0.4,0.2,0.2,0,0,0,0,0,0,0.6,0.2,0,0,0.2
"25886",25886,446,5,3,22,0.2,0.2,0.2,0,0,0,0,0,0,1,0.6,0,0,0
"25887",25887,446,5,4,23,0,0,0,0,0,0,0,0,0,0.4,0.6,0,0,0
"25888",25888,446,5,5,24,0.2,0.2,0.2,0,0,0,0,0,0.2,0.2,0.4,0.2,0.2,0.2
"25889",25889,446,5,6,25,0.2,0,0.4,0.8,0.2,0,0,0,0.4,0.6,0.2,0.2,0,0
"25890",25890,446,6,1,26,0,0,0,0.2,0.6,0,0,0.2,0.6,0,0,0.4,0.4,0.6
"25891",25891,446,6,2,27,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
"25892",25892,446,6,3,28,0,0.2,0,0,0,0,0,0,0,0.4,0.2,0,0.2,0.2
"25893",25893,446,6,4,29,0.2,0.2,0.2,0,0,0,0,0,0,0.6,0.4,0,0,0
"25894",25894,446,6,5,30,0,0,0,0,0.4,0,0,0,0.2,0,0.2,0.2,0.4,0.4
"25895",25895,446,6,6,31,0,0,0,0.4,0.4,0,0,0.2,1,0,0,0.6,0.2,0.2
"25896",25896,446,7,1,32,0,0,0,0.6,0.4,0,0,0.2,0.4,0,0,0.2,0.2,0.4
"25897",25897,446,7,2,33,0.2,0.2,0,0,0,0,0,0,0.2,0.4,0.4,0.2,0,0.2
"25898",25898,446,7,3,34,0.2,0.2,0.2,0.2,0,0,0,0,0,0.2,0.2,0,0,0.2
"25899",25899,446,7,4,35,0,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0.2
"25900",25900,446,7,5,36,0.4,0.4,0.4,0,0,0,0,0,0,0.8,0.4,0,0,0
"25901",25901,446,8,1,37,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0
"25902",25902,446,8,2,38,0.2,0.2,0.2,0,0.2,0,0,0,0.2,0.4,0.2,0.2,0.2,0.2
"25903",25903,446,8,3,39,0,0,0,0.6,0.2,0,0,0,0.2,0,0,0,0,0.4
"25904",25904,446,8,4,40,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2
"25905",25905,446,8,5,41,0.2,0.2,0.2,0,0,0,0,0,0,0.6,0.6,0,0,0
"25906",25906,446,8,6,42,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2
"25907",25907,446,9,1,43,0,0,0,0,0.2,0,0,0,0.2,0,0,0.2,0.2,0.2
"25908",25908,446,9,2,44,0,0,0,0,0.4,0,0,0,0.4,0,0,0.2,0.2,0.4
"25909",25909,446,9,3,45,0.2,0,0,0,0,0,0,0,0.4,0.2,0,0,0.4,0.2
"25910",25910,446,9,4,46,0,0.2,0,0,0.4,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"25911",25911,446,9,5,47,0.2,0.2,0.2,0,0,0,0,0,0,0.8,0.4,0,0.2,0.2
"25912",25912,446,9,6,48,0,0,0,0,0.4,0,0,0,0.2,0,0,0.4,0.4,0.4
"25913",25913,446,10,1,49,0.2,0.2,0.2,0,0,0,0,0,0.2,0.6,0.4,0,0.2,0
"25914",25914,446,10,2,50,0,0.2,0,0,0.2,0,0,0,0,0.2,0.2,0,0,0
"25915",25915,446,10,3,51,0,0.2,0,0,0,0,0,0,0,0.6,0.4,0,0,0
"25916",25916,446,10,4,52,0.2,0.4,0.4,0,0,0,0,0,0,0.8,0.4,0,0,0.2
"25917",25917,446,10,5,53,0.2,0.6,0,0,0,0,0,0,0.2,0.8,0.6,0,0,0
"25918",25918,446,11,1,54,0,0,0,0.2,0.2,0.2,0,0,0.4,0.2,0,0.2,0.2,0.2
"25919",25919,446,11,2,55,0,0,0,0,0.2,0,0,0,0.2,0.2,0.2,0,0.2,0.2
"25920",25920,446,11,3,56,0,0.2,0,0,0,0,0,0,0.2,0.6,0.2,0,0.2,0.2
"25921",25921,446,12,1,57,0,0.2,0,0,0,0,0,0,0.2,0.4,0.2,0,0,0
"25922",25922,447,1,1,1,0,0,0,0,0,0,0,0,0,0.8,1,0,0,0
"25923",25923,447,1,2,2,0.2,0.4,0,0,0,0,0,0,0,0.2,1,0,0,0
"25924",25924,447,1,3,3,0.4,0.4,0,0,0,0,0,0,0,0.4,1,0,0,0
"25925",25925,447,1,4,4,0.6,0.4,0,0,0,0,0,0,0,0.6,1,0,0,0
"25926",25926,447,1,5,5,0.4,0.2,0,0,0,0,0,0,0,0.6,1,0,0,0
"25927",25927,447,1,6,6,0.4,0.4,0,0,0,0,0,0,0,0.8,1,0,0,0
"25928",25928,447,2,1,7,0.2,0.4,0,0.2,0,0,0,0,0.2,0,0.8,0,0,0
"25929",25929,447,2,2,8,0,0.4,0,0,0,0,0,0,0.2,0.4,0.8,0,0,0
"25930",25930,447,2,3,9,0.2,0.2,0,0,0,0,0,0,0,0.4,0.8,0,0,0
"25931",25931,447,3,1,10,0,0.2,0,0,0,0,0,0,0.4,0.2,0.6,0,0,0
"25932",25932,447,3,2,11,0,0.6,0,0,0,0,0,0,0,0.2,1,0,0,0
"25933",25933,447,3,3,12,0.6,0.6,0,0,0,0,0,0,0,0.8,1,0,0,0
"25934",25934,447,3,4,13,0.2,0.2,0,0,0,0,0,0,0,0.4,0.8,0,0,0
"25935",25935,447,4,1,14,0.6,0.6,0,0,0,0,0,0,0,0.8,1,0,0,0
"25936",25936,447,4,2,15,0.2,0,0,0,0,0,0,0,0,0.8,1,0,0,0
"25937",25937,447,4,3,16,0.6,0.6,0,0,0,0,0,0,0,0.8,0.8,0,0,0
"25938",25938,447,4,4,17,0.2,0.8,0,0,0,0,0,0,0,0.6,0.8,0,0,0
"25939",25939,447,5,1,18,0,0.4,0,0,0,0,0,0,0,0.4,0.8,0,0,0
"25940",25940,447,5,2,19,0.4,0.6,0,0,0,0,0,0,0,0.8,0.8,0,0,0
"25941",25941,447,5,3,20,0.2,0.4,0,0,0,0,0,0,0,0.4,0.8,0,0.2,0
"25942",25942,447,6,1,21,0,0.2,0,0.4,0,0,0,0,0,0.2,0.8,0,0,0
"25943",25943,447,6,2,22,0.4,0.8,0.4,0,0,0,0,0,0,0.8,0.8,0,0,0
"25944",25944,447,6,3,23,0.2,0.4,0,0,0,0,0,0,0,0.6,0.8,0,0,0
"25945",25945,447,6,4,24,0,0,0,0,0,0,0,0,0,0.2,0.8,0,0,0
"25946",25946,447,7,1,25,0,0,0,0,0,0,0,0,0,0.2,0.8,0,0,0
"25947",25947,447,7,2,26,0,0.4,0,0,0,0,0,0,0,0.4,0.8,0,0,0
"25948",25948,447,7,3,27,0.4,0.6,0,0,0,0,0,0,0,0.6,0.8,0,0,0
"25949",25949,447,7,4,28,0,0.4,0.4,0,0,0,0,0,0,0.4,0.8,0,0.4,0
"25950",25950,447,8,1,29,0.6,0.4,0,0,0,0,0,0,0,0.8,0.8,0,0,0
"25951",25951,447,8,2,30,0,0.6,0,0.4,0,0,0,0,0,0.2,0.6,0,0,0
"25952",25952,447,8,3,31,0,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0
"25953",25953,447,8,4,32,0,0.6,0,0,0,0,0,0,0,0.4,0.8,0,0,0
"25954",25954,447,8,5,33,0,0,0,0,0,0,0,0,0,0.4,1,0,0,0
"25955",25955,447,9,1,34,0,0.6,0,0,0,0,0,0,0.2,0.2,0.8,0,0,0
"25956",25956,447,9,2,35,0,0.6,0,0,0,0,0,0,0,0.6,0.8,0,0,0
"25957",25957,447,9,3,36,0,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0
"25958",25958,447,9,4,37,0.2,0.2,0,0.2,0,0,0,0,0,0.6,0.8,0,0,0
"25959",25959,447,9,5,38,0.4,0.6,0,0,0,0,0,0,0,0.8,0.8,0,0,0
"25960",25960,447,10,1,39,0,0,0,0,0,0,0,0,0,0.2,1,0,0,0
"25961",25961,447,10,2,40,0,0,0,0,0,0,0,0,0,0.4,0.8,0,0,0
"25962",25962,447,11,1,41,0.6,0.6,0.2,0,0,0,0,0,0,0.8,0.8,0,0,0
"25963",25963,447,11,2,42,0.4,0.6,0,0,0,0,0,0,0,0.6,0.8,0,0,0
"25964",25964,447,12,1,43,0.4,0.6,0,0,0,0,0,0,0,0.8,0.8,0,0,0
"25965",25965,447,12,2,44,0,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0
"25966",25966,447,12,3,45,0,0.8,0.4,0,0,0,0,0,0,0.6,0.8,0,0,0
"25967",25967,447,12,4,46,0,0.6,0,0,0,0,0,0,0,0.6,0.8,0,0,0
"25968",25968,447,12,5,47,0,0,0,0,0,0,0,0,0.2,0,0.6,0,1,0
"25969",25969,447,13,1,48,0,0,0,0,0,0,0,0,0,0.2,0.6,0,0.8,0
"25970",25970,447,13,2,49,0,0.4,0,0,0,0,0,0,0,0.2,0.8,0,0,0
"25971",25971,447,13,3,50,0,0.6,0.6,0.2,0,0,0,0,0,0.4,0.6,0,0.4,0
"25972",25972,447,13,4,51,0,0.6,0,0,0,0,0,0,0,0.4,0.8,0,0.4,0
"25973",25973,447,14,1,52,0,0.8,0.4,0,0,0,0,0,0.2,0.4,0.8,0,0.4,0
"25974",25974,447,14,2,53,0,0.6,0,0,0,0,0,0,0,0.6,0.8,0,0.2,0
"25975",25975,447,14,3,54,0,0.6,0,0.4,0,0,0,0,0.4,0.4,0.6,0,0.2,0
"25976",25976,447,15,1,55,0,0.6,0,0,0,0,0,0,0,0.2,0.8,0,0.4,0
"25977",25977,448,1,1,1,0.6,0.4,0.4,0.2,0,0,0,0,0,0.2,0,0,0.2,0
"25978",25978,448,1,2,2,0,0,0,0.4,0,0,0,0,0,0,0.8,0.6,0.6,0.2
"25979",25979,448,2,1,3,0.8,0.4,0,0,0,0,0,0,0,0.4,0.4,0,0,0
"25980",25980,448,2,2,4,0.4,0,0.4,0.6,0,0,0,0,0,0,0.4,0,0.2,0
"25981",25981,448,6,1,5,0.4,0.4,0.6,0,0,0,0,0,0,0,0.8,0.6,0.6,0
"25982",25982,449,1,1,1,0,0.2,0,0,0,0,0,0,0,0.4,1,0,0,0
"25983",25983,449,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"25984",25984,449,1,3,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"25985",25985,449,1,4,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"25986",25986,449,1,5,5,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"25987",25987,449,2,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"25988",25988,450,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"25989",25989,450,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"25990",25990,450,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"25991",25991,451,1,1,1,0.2,0.2,0,0,0,0,0,1,0.2,0.8,0,0,0,0.2
"25992",25992,452,1,1,1,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0
"25993",25993,452,2,1,2,0.2,0.6,0,0,0,0,0,0,0,0.8,1,0.2,0.2,0.4
"25994",25994,452,3,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0.4,0.4
"25995",25995,452,3,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"25996",25996,452,4,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"25997",25997,452,4,2,6,0,0,0,0,0,0,0,0,0.4,0,1,0,0,0.4
"25998",25998,452,4,3,7,0,0,0,0,0.4,0,0.6,0.4,0.8,0,0,0,0.6,0.4
"25999",25999,452,5,1,8,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.2
"26000",26000,452,5,2,9,0,0.6,0,0,0,0,0,0,0,0,0.8,0.2,0,0
"26001",26001,452,7,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"26002",26002,452,7,2,11,0,0.2,0,0,0,0,0,0.2,0.2,0,0.8,0,0.6,0.4
"26003",26003,452,7,3,12,0,0,0,0,0,1,0,0.6,0.8,0,0,0.8,0.8,0
"26004",26004,452,8,1,13,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.4
"26005",26005,452,8,2,14,0,0.8,0,0,0,0.4,0,0.8,0,0,0.4,0,0.4,0.4
"26006",26006,452,8,3,15,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0
"26007",26007,452,8,4,16,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0
"26008",26008,452,9,1,17,0,0,0,0,0,0,0,0.2,0.2,0,0.8,0.2,0.2,0.2
"26009",26009,452,10,1,18,0,0.6,0,0,0,0,0,0,0,0.6,0.8,0,0,0
"26010",26010,452,10,2,19,0,0,0,0,0,0,0,0,0,0.2,0.8,0.2,0.2,0.2
"26011",26011,452,11,1,20,0,0,0,0,0,0,0,0,0,0.2,0.8,0,0,0
"26012",26012,452,12,1,21,0,0,0,0,0.4,0,0,0.2,0.6,0,0.4,0.2,0.4,0.6
"26013",26013,452,12,2,22,0,0.8,0,0,0,0,0,0,0,0.4,0.8,0,0,0
"26014",26014,452,13,1,23,0,0,0,0,0,0,0,0,0.2,0,1,0,0.2,0.2
"26015",26015,452,13,2,24,0,0,0,0.4,0,0,0,0,0.4,0,0.2,0.6,0.6,0.6
"26016",26016,452,13,3,25,0.8,0.8,0,0,0,0,0,0,0,0.8,0.4,0,0,0
"26017",26017,452,14,1,26,0,0,0,0,0,0,0.2,0.6,0.6,0,0.2,0,0.2,0.2
"26018",26018,452,14,2,27,0,0.2,0,0,0,0,0.2,0,0.2,0,0.6,0,0,0
"26019",26019,452,15,1,28,0,0,0,0,0,0,0,0,0.2,0,0.8,0,0,0
"26020",26020,453,1,1,1,0.6,0.8,0.6,0.8,0,0,0,0,0,0,0.8,0,0,0
"26021",26021,453,1,2,2,0.6,0.8,0,0,0,0,0,0,0,0.6,0.6,0.6,0,0
"26022",26022,453,3,1,3,0.4,0.4,0,0.2,0.4,0,0,0,0,0,0.6,0,0,0
"26023",26023,453,4,1,4,0.6,0.8,0,0,0,0,0,0,0,0.4,0.6,0.4,0,0
"26024",26024,454,1,1,1,0.6,0.6,0.4,0,0,0,0,0,0,0.2,0.6,0,0,0
"26025",26025,454,2,1,2,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.2,1,0.6,0.4,0.2,0
"26026",26026,454,2,2,3,0.8,0.8,0.8,0,0,0,0,0,0,1,1,0,0,0
"26027",26027,454,3,1,4,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.6,0.4,0,0
"26028",26028,454,3,2,5,0.6,0.8,0.6,0.2,0,0,0,0,0.6,0.8,0.8,0,0,0
"26029",26029,454,3,3,6,0.8,0.8,0.8,0,0,0,0,0,0.6,0.8,0.6,0,0,0
"26030",26030,454,4,1,7,1,1,0.6,0.2,0.2,0.2,0.2,0.2,0.4,0.6,0.4,0,0,0
"26031",26031,454,4,2,8,0.8,0.8,0.8,0,0,0,0,0,0,0.6,0.8,0,0,0
"26032",26032,454,4,3,9,0.6,0.6,0.4,0,0,0,0,0,0,0.6,0.6,0,0,0
"26033",26033,454,5,1,10,0.4,0.6,0.4,0.4,0.2,0,0,0,0,0.6,0.6,0,0,0
"26034",26034,454,5,2,11,0.6,0.4,0.4,0,0,0,0,0,0.4,0.4,0.4,0,0,0
"26035",26035,454,6,1,12,0.6,0.6,0.6,0,0,0,0,0,0,0.6,0.6,0,0,0
"26036",26036,454,6,2,13,0.6,0.6,0.6,0.4,0.4,0,0,0,0,0.6,0.6,0,0,0
"26037",26037,454,6,3,14,0.8,0.8,0.8,0,0,0,0,0,0,0.8,1,0,0,0
"26038",26038,454,7,1,15,0.4,0.4,0.4,0.4,0.2,0,0,0,0,0.4,0.4,0,0,0
"26039",26039,454,7,2,16,0.6,0.6,0.4,0,0,0,0,0,0,0.6,0.8,0,0,0
"26040",26040,454,8,1,17,0.6,0.8,0.4,0,0.4,0,0,0,0,0.6,0.8,0,0,0
"26041",26041,454,8,2,18,0.6,0.6,0.4,0,0,0,0,0,0,0.8,0.8,0.4,0,0
"26042",26042,454,8,3,19,0.6,0.6,0.6,0,0,0,0,0,0,0.6,0.6,0,0,0
"26043",26043,454,9,1,20,0.2,0.2,0.2,0.8,0.2,0.6,0.4,0.8,0.2,0.2,0.2,0,0.8,0.6
"26044",26044,454,9,2,21,0.8,0.8,0.4,0,0.6,0,0,0.4,0,0.8,0.6,0,0,0
"26045",26045,454,9,3,22,0.6,0.6,0,0.6,0,0,0,0,0.8,0.6,0.4,0,0,0
"26046",26046,454,10,1,23,0.8,0.6,0.4,0.4,0,0,0,0,0,0.8,0.8,0,0,0
"26047",26047,454,10,2,24,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0.4,0.4,0,0.4,0
"26048",26048,454,11,1,25,0.8,0.8,0.4,0,0,0,0,0,0,0.6,0.6,0,0,0
"26049",26049,454,11,2,26,0.4,0.4,0,0,0,0,0,0,0,0.6,1,0,0,0
"26050",26050,454,13,1,27,0.6,0.6,0.2,0.4,0.4,0,0,0,0,0.6,0.6,0,0,0.6
"26051",26051,454,13,2,28,0.6,1,0.4,0,0,0,0,0.4,0,0.8,0.8,0,0,0
"26052",26052,454,14,1,29,0.4,0.4,0.4,0.4,0,0,0,0,0,0.4,0.6,0,0,0
"26053",26053,454,14,2,30,0.6,0.6,0.4,0,0,0,0,0,0,0.6,0.6,0,0,0
"26054",26054,454,14,3,31,0.6,0.4,0.4,0,0,0,0,0,0.2,0.4,0.4,0,0,0
"26055",26055,455,1,1,1,0.4,0.4,0.8,1,1,1,1,1,1,1,0.2,0.8,1,1
"26056",26056,455,1,2,2,0.4,0.2,1,0.8,1,1,1,1,1,0.2,0.6,1,1,1
"26057",26057,455,1,3,3,0.4,0.4,1,0.6,1,1,1,1,1,0.6,0.2,1,1,1
"26058",26058,455,1,4,4,0.4,0.4,1,1,1,1,1,1,0.6,1,0.6,0.6,1,1
"26059",26059,456,1,1,1,0.6,0.6,0.2,0,0,0,0,0,0,0.2,0.8,0,0,0
"26060",26060,457,1,1,1,0.2,0.2,0,0,0,0,0,0,0,0.4,0.4,0.2,0.2,0.2
"26061",26061,457,2,1,2,0.4,0.4,0,0,0,0,0,0.2,0,0.2,0.4,0.4,0.4,0
"26062",26062,457,2,2,3,0.4,0.6,0.4,0.8,0.2,0,0,0.2,0.2,0,0.4,0.4,0.8,0.2
"26063",26063,457,2,3,4,0,0,0,0,0,0,0,0,0,0,0.8,0,0.2,0
"26064",26064,457,2,4,5,0.4,0.6,0,0,0,0,0,0,0,0.2,0.8,0,0,0.2
"26065",26065,457,2,5,6,0,0,0,0.8,0.2,0,0,0.8,0,0,0.4,0.2,0.8,0.2
"26066",26066,457,3,1,7,0,0,0,0,0,0,0,0,0.4,0.2,0.6,0.2,0.2,0.2
"26067",26067,457,3,2,8,0,0,0,0,0,0,0,0,0.4,0,0.4,0.2,0.4,0
"26068",26068,457,3,3,9,0,0,0.6,0.8,0,0,0,0.8,0,0,0.4,0,0.6,0
"26069",26069,457,3,4,10,0,0,0,0,0.6,0,0,0,0.6,0,0.4,0.6,0.6,0.6
"26070",26070,457,3,5,11,0,0.2,0,0,0,0.2,0,0,0,0.4,0.6,0,0,0
"26071",26071,457,3,6,12,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0
"26072",26072,457,4,1,13,0,0,0,0,0.4,0,0,0.2,0.2,0,0.2,0,0.2,0
"26073",26073,457,4,2,14,0,0,0,0,0,0,0,0.6,0,0,0.6,0,0,0
"26074",26074,457,4,3,15,0,0,0,0.2,0,0,0,0.2,0,0.2,0.6,0,0,0
"26075",26075,457,4,4,16,0,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0
"26076",26076,457,4,5,17,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0
"26077",26077,457,4,6,18,0.6,1,0.6,0,0,0,0,0,0,0,0.6,0,0,0
"26078",26078,457,5,1,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"26079",26079,457,5,2,20,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0
"26080",26080,457,5,3,21,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0
"26081",26081,457,5,4,22,0.2,0.2,0,0,0,0,0,0,0,0.2,0.8,0,0,0
"26082",26082,457,5,5,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"26083",26083,457,5,6,24,0,0,0,0,0,0,0,0,0,0.4,0.8,0,0,0
"26084",26084,457,6,1,25,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0
"26085",26085,457,6,2,26,0,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0
"26086",26086,457,6,3,27,0,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0
"26087",26087,457,6,4,28,0.4,0,0,0,0,0,0,0,0,0,0.8,0,0,0
